ID,Sale Date,Product,Type,Category,Cost Price,Sales Price
33608,2022-01-27,Pecan Pie,Sweet,Pies,18.56,34.86
33609,2022-06-08,Chocolate Ice Cream,Sweet,Ice Creams,6.97,15.27
33610,2023-09-17,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
33611,2023-01-09,Chocolate Pie,Sweet,Pies,8.55,17.24
33612,2022-08-12,Baguette,Savory,Breads,3.91,8.02
33613,2022-07-16,Apple Pie,Sweet,Pies,9.73,20.38
33614,2023-01-21,Banana Bread,Sweet,Breads,6.14,9.48
33615,2023-02-12,Pretzels,Savory,Cookies,0.72,1.11
33616,2023-05-04,Cheese Crackers,Savory,Cookies,1.29,2.8
33617,2023-03-29,Lemon Pie,Sweet,Pies,17.37,33.56
33618,2022-11-08,Chocolate Ice Cream,Sweet,Ice Creams,6.97,15.27
33619,2022-11-29,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
33620,2022-06-15,Garlic Bread,Savory,Breads,5.31,9.22
33621,2023-09-15,Cornbread,Savory,Breads,1.41,2.94
33622,2023-10-12,Cookies,Sweet,Cookies,1.34,2.5
33623,2023-04-12,Chocolate Cake,Sweet,Cakes,11.02,21.75
33624,2023-01-11,Rye Bread,Savory,Breads,2.46,5.29
33625,2023-11-30,Potato Bread,Savory,Breads,4.71,8.73
33626,2023-07-21,Potato Bread,Savory,Breads,4.71,8.73
33627,2022-07-14,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
33628,2022-12-05,Banana Bread,Sweet,Breads,6.14,9.48
33629,2023-11-11,Banana Bread,Sweet,Breads,6.14,9.48
33630,2022-07-29,Carrot Cake,Sweet,Cakes,7.37,14.03
33631,2022-04-14,Rye Bread,Savory,Breads,2.46,5.29
33632,2022-05-15,Pretzels,Savory,Cookies,0.72,1.11
33633,2022-01-26,Red Velvet Cake,Sweet,Cakes,30.92,45.57
33634,2023-09-13,Pretzels,Savory,Cookies,0.72,1.11
33635,2023-04-20,Carrot Cake,Sweet,Cakes,7.37,14.03
33636,2023-06-15,Red Velvet Cake,Sweet,Cakes,30.92,45.57
33637,2022-12-16,Cheese Bread,Savory,Breads,2.15,3.95
33638,2023-07-24,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
33639,2022-01-23,Red Velvet Cake,Sweet,Cakes,30.92,45.57
33640,2023-03-08,Rye Bread,Savory,Breads,2.46,5.29
33641,2023-03-28,Cheese Puffs,Savory,Cookies,2.49,4.71
33642,2022-12-08,Lemon Pie,Sweet,Pies,17.37,33.56
33643,2023-05-26,Apple Pie,Sweet,Pies,9.73,20.38
33644,2023-09-27,Rye Bread,Savory,Breads,2.46,5.29
33645,2023-09-16,Potato Bread,Savory,Breads,4.71,8.73
33646,2022-06-16,Lemon Pie,Sweet,Pies,17.37,33.56
33647,2022-02-18,Cheese Puffs,Savory,Cookies,2.49,4.71
33648,2023-08-04,Chocolate Cake,Sweet,Cakes,11.02,21.75
33649,2023-06-20,Chocolate Cake,Sweet,Cakes,11.02,21.75
33650,2022-06-08,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
33651,2022-08-15,Banana Bread,Sweet,Breads,6.14,9.48
33652,2022-03-10,Carrot Cake,Sweet,Cakes,7.37,14.03
33653,2022-08-05,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
33654,2022-09-04,Cookies,Sweet,Cookies,1.34,2.5
33655,2023-01-30,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
33656,2023-06-21,Cookies,Sweet,Cookies,1.34,2.5
33657,2022-01-12,Carrot Cake,Sweet,Cakes,7.37,14.03
33658,2023-04-06,Cornbread,Savory,Breads,1.41,2.94
33659,2023-01-19,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
33660,2022-07-31,Pretzels,Savory,Cookies,0.72,1.11
33661,2022-07-23,Baguette,Savory,Breads,3.91,8.02
33662,2022-03-14,Cheese Crackers,Savory,Cookies,1.29,2.8
33663,2023-01-06,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
33664,2023-10-02,Cornbread,Savory,Breads,1.41,2.94
33665,2022-06-10,Apple Pie,Sweet,Pies,9.73,20.38
33666,2022-05-13,Cookies,Sweet,Cookies,1.34,2.5
33667,2023-03-20,Red Velvet Cake,Sweet,Cakes,30.92,45.57
33668,2023-08-09,Pecan Pie,Sweet,Pies,18.56,34.86
33669,2023-07-30,Cookies,Sweet,Cookies,1.34,2.5
33670,2023-02-23,Whole Wheat Bread,Savory,Breads,3.82,5.49
33671,2023-10-01,Rye Bread,Savory,Breads,2.46,5.29
33672,2022-03-30,Carrot Cake,Sweet,Cakes,7.37,14.03
33673,2023-01-12,Banana Bread,Sweet,Breads,6.14,9.48
33674,2022-04-08,Passion Fruit Pie,Sweet,Pies,11.19,19.42
33675,2023-02-01,Carrot Cake,Sweet,Cakes,7.37,14.03
33676,2023-01-07,Baguette,Savory,Breads,3.91,8.02
33677,2022-12-04,Chocolate Ice Cream,Sweet,Ice Creams,6.97,15.27
33678,2022-12-05,Carrot Cake,Sweet,Cakes,7.37,14.03
33679,2022-12-18,Red Velvet Cake,Sweet,Cakes,30.92,45.57
33680,2023-04-04,Apple Pie,Sweet,Pies,9.73,20.38
33681,2023-08-19,Lemon Pie,Sweet,Pies,17.37,33.56
33682,2022-07-26,Chocolate Pie,Sweet,Pies,8.55,17.24
33683,2022-12-26,Cornbread,Savory,Breads,1.41,2.94
33684,2023-01-21,Whole Wheat Bread,Savory,Breads,3.82,5.49
33685,2023-09-09,Banana Bread,Sweet,Breads,6.14,9.48
33686,2022-02-12,Whole Wheat Bread,Savory,Breads,3.82,5.49
33687,2023-01-01,Red Velvet Cake,Sweet,Cakes,30.92,45.57
33688,2023-10-13,Apple Pie,Sweet,Pies,9.73,20.38
33689,2022-11-23,Strawberry Ice Cream,Sweet,Ice Creams,10.96,15.86
33690,2023-06-07,Shortbread Cookies,Sweet,Cookies,0.7,1.28
33691,2022-04-24,Chocolate Pie,Sweet,Pies,8.55,17.24
33692,2023-02-12,Pretzels,Savory,Cookies,0.72,1.11
33693,2023-05-04,Potato Bread,Savory,Breads,4.71,8.73
33694,2022-01-04,Strawberry Ice Cream,Sweet,Ice Creams,10.96,15.86
33695,2022-07-08,Banana Bread,Sweet,Breads,6.14,9.48
33696,2023-05-31,Potato Bread,Savory,Breads,4.71,8.73
33697,2022-08-07,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
33698,2022-11-05,Shortbread Cookies,Sweet,Cookies,0.7,1.28
33699,2023-06-19,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
33700,2022-04-05,Pretzels,Savory,Cookies,0.72,1.11
33701,2023-07-28,Rye Bread,Savory,Breads,2.46,5.29
33702,2022-10-15,Potato Bread,Savory,Breads,4.71,8.73
33703,2023-10-05,Banana Bread,Sweet,Breads,6.14,9.48
33704,2023-05-14,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
33705,2023-07-07,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
33706,2022-03-27,Chocolate Cake,Sweet,Cakes,11.02,21.75
33707,2023-09-12,Carrot Cake,Sweet,Cakes,7.37,14.03
33708,2023-07-08,Oatmeal Cookies,Sweet,Cookies,2.88,4.5
33709,2022-04-14,Oatmeal Cookies,Sweet,Cookies,2.88,4.5
33710,2023-08-22,Chocolate Cake,Sweet,Cakes,11.02,21.75
33711,2022-04-10,Chocolate Cake,Sweet,Cakes,11.02,21.75
33712,2022-05-12,Pretzels,Savory,Cookies,0.72,1.11
33713,2023-01-21,Apple Pie,Sweet,Pies,9.73,20.38
33714,2022-01-26,Chocolate Cake,Sweet,Cakes,11.02,21.75
33715,2022-09-02,Strawberry Pie,Sweet,Pies,25.94,38.43
33716,2022-07-06,Cornbread,Savory,Breads,1.41,2.94
33717,2022-01-25,Oatmeal Cookies,Sweet,Cookies,2.88,4.5
33718,2022-04-18,Cheese Bread,Savory,Breads,2.15,3.95
33719,2023-08-30,Cornbread,Savory,Breads,1.41,2.94
33720,2023-07-23,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
33721,2022-09-21,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
33722,2023-09-03,Chocolate Cake,Sweet,Cakes,11.02,21.75
33723,2023-02-14,Red Velvet Cake,Sweet,Cakes,30.92,45.57
33724,2023-02-27,Chocolate Cake,Sweet,Cakes,11.02,21.75
33725,2022-07-03,Mint Chocolate Chip Ice Cream,Sweet,Ice Creams,7.53,13.37
33726,2022-02-22,Pretzels,Savory,Cookies,0.72,1.11
33727,2023-12-05,Pretzels,Savory,Cookies,0.72,1.11
33728,2022-09-17,Pecan Pie,Sweet,Pies,18.56,34.86
33729,2023-06-01,Chocolate Ice Cream,Sweet,Ice Creams,6.97,15.27
33730,2023-12-14,Strawberry Ice Cream,Sweet,Ice Creams,10.96,15.86
33731,2023-09-04,Strawberry Pie,Sweet,Pies,25.94,38.43
33732,2023-03-22,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
33733,2022-07-14,Banana Bread,Sweet,Breads,6.14,9.48
33734,2022-10-11,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
33735,2023-09-21,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
33736,2023-07-03,Carrot Cake,Sweet,Cakes,7.37,14.03
33737,2023-11-09,Cheese Puffs,Savory,Cookies,2.49,4.71
33738,2022-01-21,Pecan Pie,Sweet,Pies,18.56,34.86
33739,2022-02-02,Chocolate Ice Cream,Sweet,Ice Creams,6.97,15.27
33740,2022-09-22,Pecan Pie,Sweet,Pies,18.56,34.86
33741,2022-07-22,Apple Pie,Sweet,Pies,9.73,20.38
33742,2022-02-04,Potato Bread,Savory,Breads,4.71,8.73
33743,2022-03-07,Potato Bread,Savory,Breads,4.71,8.73
33744,2023-03-20,Apple Pie,Sweet,Pies,9.73,20.38
33745,2022-11-12,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
33746,2023-07-20,Strawberry Ice Cream,Sweet,Ice Creams,10.96,15.86
33747,2023-05-16,Chocolate Pie,Sweet,Pies,8.55,17.24
33748,2023-01-27,Rye Bread,Savory,Breads,2.46,5.29
33749,2023-10-24,Cheese Bread,Savory,Breads,2.15,3.95
33750,2023-02-16,Mint Chocolate Chip Ice Cream,Sweet,Ice Creams,7.53,13.37
33751,2023-01-27,Banana Bread,Sweet,Breads,6.14,9.48
33752,2023-06-01,Cheese Bread,Savory,Breads,2.15,3.95
33753,2023-11-20,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
33754,2023-11-27,Pretzels,Savory,Cookies,0.72,1.11
33755,2023-08-08,Cornbread,Savory,Breads,1.41,2.94
33756,2023-09-14,Carrot Cake,Sweet,Cakes,7.37,14.03
33757,2023-09-07,Potato Bread,Savory,Breads,4.71,8.73
33758,2022-09-29,Cornbread,Savory,Breads,1.41,2.94
33759,2022-01-18,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
33760,2022-05-10,Whole Wheat Bread,Savory,Breads,3.82,5.49
33761,2022-01-04,Strawberry Ice Cream,Sweet,Ice Creams,10.96,15.86
33762,2022-04-01,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
33763,2022-06-20,Garlic Bread,Savory,Breads,5.31,9.22
33764,2022-12-21,Strawberry Pie,Sweet,Pies,25.94,38.43
33765,2023-03-11,Potato Bread,Savory,Breads,4.71,8.73
33766,2022-11-27,Potato Bread,Savory,Breads,4.71,8.73
33767,2023-10-21,Cookies,Sweet,Cookies,1.34,2.5
33768,2022-06-23,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
33769,2022-01-01,Red Velvet Cake,Sweet,Cakes,30.92,45.57
33770,2023-05-30,Banana Bread,Sweet,Breads,6.14,9.48
33771,2023-03-09,Rye Bread,Savory,Breads,2.46,5.29
33772,2022-11-12,Red Velvet Cake,Sweet,Cakes,30.92,45.57
33773,2023-04-07,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
33774,2023-05-19,Pretzels,Savory,Cookies,0.72,1.11
33775,2022-01-30,Red Velvet Cake,Sweet,Cakes,30.92,45.57
33776,2022-09-07,Rye Bread,Savory,Breads,2.46,5.29
33777,2022-01-24,Whole Wheat Bread,Savory,Breads,3.82,5.49
33778,2022-10-14,Banana Bread,Sweet,Breads,6.14,9.48
33779,2023-06-04,Banana Bread,Sweet,Breads,6.14,9.48
33780,2022-07-01,Potato Bread,Savory,Breads,4.71,8.73
33781,2023-05-23,Pecan Pie,Sweet,Pies,18.56,34.86
33782,2023-12-11,Red Velvet Cake,Sweet,Cakes,30.92,45.57
33783,2022-12-30,Whole Wheat Bread,Savory,Breads,3.82,5.49
33784,2022-06-08,Carrot Cake,Sweet,Cakes,7.37,14.03
33785,2023-04-19,Chocolate Cake,Sweet,Cakes,11.02,21.75
33786,2023-09-01,Chocolate Ice Cream,Sweet,Ice Creams,6.97,15.27
33787,2023-11-22,Potato Bread,Savory,Breads,4.71,8.73
33788,2023-06-29,Chocolate Pie,Sweet,Pies,8.55,17.24
33789,2023-03-30,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
33790,2023-09-09,Banana Bread,Sweet,Breads,6.14,9.48
33791,2022-02-16,Pretzels,Savory,Cookies,0.72,1.11
33792,2023-11-05,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
33793,2023-01-28,Cheese Puffs,Savory,Cookies,2.49,4.71
33794,2022-01-13,Shortbread Cookies,Sweet,Cookies,0.7,1.28
33795,2023-02-16,Pecan Pie,Sweet,Pies,18.56,34.86
33796,2023-02-07,Cookies,Sweet,Cookies,1.34,2.5
33797,2022-03-08,Chocolate Cake,Sweet,Cakes,11.02,21.75
33798,2023-02-17,Strawberry Pie,Sweet,Pies,25.94,38.43
33799,2022-08-04,Cookies,Sweet,Cookies,1.34,2.5
33800,2022-03-26,Baguette,Savory,Breads,3.91,8.02
33801,2023-01-30,Cookies,Sweet,Cookies,1.34,2.5
33802,2023-09-06,Chocolate Pie,Sweet,Pies,8.55,17.24
33803,2023-09-18,Potato Bread,Savory,Breads,4.71,8.73
33804,2023-04-23,Strawberry Ice Cream,Sweet,Ice Creams,10.96,15.86
33805,2022-04-06,Cheese Bread,Savory,Breads,2.15,3.95
33806,2023-10-06,Chocolate Cake,Sweet,Cakes,11.02,21.75
33807,2022-09-15,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
33808,2023-07-11,Strawberry Ice Cream,Sweet,Ice Creams,10.96,15.86
33809,2023-01-07,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
33810,2023-12-09,Shortbread Cookies,Sweet,Cookies,0.7,1.28
33811,2022-12-29,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
33812,2023-04-23,Rye Bread,Savory,Breads,2.46,5.29
33813,2022-04-26,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
33814,2022-10-24,Pecan Pie,Sweet,Pies,18.56,34.86
33815,2023-11-06,Chocolate Pie,Sweet,Pies,8.55,17.24
33816,2023-05-01,Cheese Bread,Savory,Breads,2.15,3.95
33817,2023-02-23,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
33818,2023-11-23,Garlic Bread,Savory,Breads,5.31,9.22
33819,2022-02-07,Carrot Cake,Sweet,Cakes,7.37,14.03
33820,2023-03-22,Banana Bread,Sweet,Breads,6.14,9.48
33821,2023-02-10,Banana Bread,Sweet,Breads,6.14,9.48
33822,2023-07-28,Lemon Pie,Sweet,Pies,17.37,33.56
33823,2023-05-14,Banana Bread,Sweet,Breads,6.14,9.48
33824,2023-09-10,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
33825,2022-10-21,Cornbread,Savory,Breads,1.41,2.94
33826,2023-11-14,Banana Bread,Sweet,Breads,6.14,9.48
33827,2023-11-29,Whole Wheat Bread,Savory,Breads,3.82,5.49
33828,2022-10-05,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
33829,2022-06-20,Cheese Bread,Savory,Breads,2.15,3.95
33830,2022-01-07,Cookies,Sweet,Cookies,1.34,2.5
33831,2022-12-30,Passion Fruit Pie,Sweet,Pies,11.19,19.42
33832,2022-05-14,Red Velvet Cake,Sweet,Cakes,30.92,45.57
33833,2023-09-01,Baguette,Savory,Breads,3.91,8.02
33834,2022-11-28,Apple Pie,Sweet,Pies,9.73,20.38
33835,2022-06-25,Red Velvet Cake,Sweet,Cakes,30.92,45.57
33836,2023-08-27,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
33837,2022-10-25,Rye Bread,Savory,Breads,2.46,5.29
33838,2022-12-24,Apple Pie,Sweet,Pies,9.73,20.38
33839,2022-12-14,Apple Pie,Sweet,Pies,9.73,20.38
33840,2022-03-10,Rye Bread,Savory,Breads,2.46,5.29
33841,2023-02-27,Mint Chocolate Chip Ice Cream,Sweet,Ice Creams,7.53,13.37
33842,2023-10-07,Cheese Puffs,Savory,Cookies,2.49,4.71
33843,2022-09-19,Chocolate Cake,Sweet,Cakes,11.02,21.75
33844,2022-08-25,Potato Bread,Savory,Breads,4.71,8.73
33845,2022-05-27,Potato Bread,Savory,Breads,4.71,8.73
33846,2022-04-02,Cookies,Sweet,Cookies,1.34,2.5
33847,2022-04-18,Red Velvet Cake,Sweet,Cakes,30.92,45.57
33848,2022-06-13,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
33849,2022-04-26,Banana Bread,Sweet,Breads,6.14,9.48
33850,2023-06-17,Cornbread,Savory,Breads,1.41,2.94
33851,2023-02-27,Rye Bread,Savory,Breads,2.46,5.29
33852,2023-07-03,Banana Bread,Sweet,Breads,6.14,9.48
33853,2023-05-08,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
33854,2023-01-06,Chocolate Pie,Sweet,Pies,8.55,17.24
33855,2023-11-11,Apple Pie,Sweet,Pies,9.73,20.38
33856,2023-01-27,Whole Wheat Bread,Savory,Breads,3.82,5.49
33857,2023-08-05,Apple Pie,Sweet,Pies,9.73,20.38
33858,2022-02-24,Baguette,Savory,Breads,3.91,8.02
33859,2023-12-20,Strawberry Pie,Sweet,Pies,25.94,38.43
33860,2023-04-02,Banana Bread,Sweet,Breads,6.14,9.48
33861,2023-03-18,Cheese Puffs,Savory,Cookies,2.49,4.71
33862,2023-08-03,Carrot Cake,Sweet,Cakes,7.37,14.03
33863,2023-11-08,Potato Bread,Savory,Breads,4.71,8.73
33864,2022-08-16,Strawberry Pie,Sweet,Pies,25.94,38.43
33865,2023-02-19,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
33866,2023-12-14,Red Velvet Cake,Sweet,Cakes,30.92,45.57
33867,2023-06-09,Cheese Bread,Savory,Breads,2.15,3.95
33868,2023-07-01,Shortbread Cookies,Sweet,Cookies,0.7,1.28
33869,2022-08-04,Cookies,Sweet,Cookies,1.34,2.5
33870,2022-04-14,Strawberry Pie,Sweet,Pies,25.94,38.43
33871,2022-12-18,Red Velvet Cake,Sweet,Cakes,30.92,45.57
33872,2022-08-06,Banana Bread,Sweet,Breads,6.14,9.48
33873,2022-09-06,Cheese Crackers,Savory,Cookies,1.29,2.8
33874,2022-10-05,Banana Bread,Sweet,Breads,6.14,9.48
33875,2022-06-03,Rye Bread,Savory,Breads,2.46,5.29
33876,2022-03-16,Garlic Bread,Savory,Breads,5.31,9.22
33877,2022-07-31,Chocolate Ice Cream,Sweet,Ice Creams,6.97,15.27
33878,2022-02-12,Potato Bread,Savory,Breads,4.71,8.73
33879,2023-01-06,Passion Fruit Pie,Sweet,Pies,11.19,19.42
33880,2022-10-25,Cheese Puffs,Savory,Cookies,2.49,4.71
33881,2023-04-12,Rye Bread,Savory,Breads,2.46,5.29
33882,2023-04-23,Banana Bread,Sweet,Breads,6.14,9.48
33883,2022-12-28,Cheese Crackers,Savory,Cookies,1.29,2.8
33884,2023-08-21,Cheese Puffs,Savory,Cookies,2.49,4.71
33885,2022-05-16,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
33886,2023-06-24,Pretzels,Savory,Cookies,0.72,1.11
33887,2023-09-06,Chocolate Pie,Sweet,Pies,8.55,17.24
33888,2022-05-12,Banana Bread,Sweet,Breads,6.14,9.48
33889,2022-11-16,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
33890,2022-01-26,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
33891,2023-10-31,Garlic Bread,Savory,Breads,5.31,9.22
33892,2023-01-13,Whole Wheat Bread,Savory,Breads,3.82,5.49
33893,2023-03-04,Mint Chocolate Chip Ice Cream,Sweet,Ice Creams,7.53,13.37
33894,2022-05-30,Cookies,Sweet,Cookies,1.34,2.5
33895,2023-05-28,Strawberry Ice Cream,Sweet,Ice Creams,10.96,15.86
33896,2023-06-05,Pecan Pie,Sweet,Pies,18.56,34.86
33897,2023-08-10,Potato Bread,Savory,Breads,4.71,8.73
33898,2023-04-27,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
33899,2022-08-21,Red Velvet Cake,Sweet,Cakes,30.92,45.57
33900,2022-06-30,Banana Bread,Sweet,Breads,6.14,9.48
33901,2023-11-06,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
33902,2023-04-03,Carrot Cake,Sweet,Cakes,7.37,14.03
33903,2023-06-30,Banana Bread,Sweet,Breads,6.14,9.48
33904,2023-06-05,Rye Bread,Savory,Breads,2.46,5.29
33905,2023-07-08,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
33906,2022-05-20,Chocolate Cake,Sweet,Cakes,11.02,21.75
33907,2023-12-01,Banana Bread,Sweet,Breads,6.14,9.48
33908,2023-12-08,Strawberry Pie,Sweet,Pies,25.94,38.43
33909,2023-03-01,Strawberry Pie,Sweet,Pies,25.94,38.43
33910,2023-04-22,Chocolate Cake,Sweet,Cakes,11.02,21.75
33911,2022-02-26,Cornbread,Savory,Breads,1.41,2.94
33912,2022-06-08,Cookies,Sweet,Cookies,1.34,2.5
33913,2022-10-01,Cheese Bread,Savory,Breads,2.15,3.95
33914,2022-07-08,Apple Pie,Sweet,Pies,9.73,20.38
33915,2023-04-27,Chocolate Cake,Sweet,Cakes,11.02,21.75
33916,2022-10-04,Lemon Pie,Sweet,Pies,17.37,33.56
33917,2022-03-30,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
33918,2023-06-25,Pecan Pie,Sweet,Pies,18.56,34.86
33919,2023-05-08,Cornbread,Savory,Breads,1.41,2.94
33920,2023-10-19,Passion Fruit Pie,Sweet,Pies,11.19,19.42
33921,2022-03-06,Oatmeal Cookies,Sweet,Cookies,2.88,4.5
33922,2022-04-10,Banana Bread,Sweet,Breads,6.14,9.48
33923,2022-03-31,Cheese Puffs,Savory,Cookies,2.49,4.71
33924,2022-02-13,Rye Bread,Savory,Breads,2.46,5.29
33925,2023-04-27,Mint Chocolate Chip Ice Cream,Sweet,Ice Creams,7.53,13.37
33926,2023-02-24,Chocolate Cake,Sweet,Cakes,11.02,21.75
33927,2023-01-06,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
33928,2022-09-18,Baguette,Savory,Breads,3.91,8.02
33929,2023-11-03,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
33930,2022-01-11,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
33931,2023-02-17,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
33932,2022-11-23,Cornbread,Savory,Breads,1.41,2.94
33933,2022-10-27,Passion Fruit Pie,Sweet,Pies,11.19,19.42
33934,2023-04-01,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
33935,2022-09-30,Carrot Cake,Sweet,Cakes,7.37,14.03
33936,2023-03-16,Garlic Bread,Savory,Breads,5.31,9.22
33937,2022-07-04,Baguette,Savory,Breads,3.91,8.02
33938,2022-06-21,Chocolate Cake,Sweet,Cakes,11.02,21.75
33939,2022-10-30,Passion Fruit Pie,Sweet,Pies,11.19,19.42
33940,2023-10-14,Chocolate Cake,Sweet,Cakes,11.02,21.75
33941,2022-11-21,Cookies,Sweet,Cookies,1.34,2.5
33942,2023-11-12,Pretzels,Savory,Cookies,0.72,1.11
33943,2022-08-26,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
33944,2023-03-18,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
33945,2023-07-02,Passion Fruit Pie,Sweet,Pies,11.19,19.42
33946,2022-06-27,Cornbread,Savory,Breads,1.41,2.94
33947,2022-10-19,Cookies,Sweet,Cookies,1.34,2.5
33948,2022-04-04,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
33949,2022-03-27,Carrot Cake,Sweet,Cakes,7.37,14.03
33950,2022-10-24,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
33951,2023-11-16,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
33952,2023-09-20,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
33953,2023-03-01,Strawberry Ice Cream,Sweet,Ice Creams,10.96,15.86
33954,2022-02-13,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
33955,2023-03-30,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
33956,2023-12-05,Chocolate Cake,Sweet,Cakes,11.02,21.75
33957,2023-10-07,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
33958,2023-04-15,Baguette,Savory,Breads,3.91,8.02
33959,2022-04-07,Passion Fruit Pie,Sweet,Pies,11.19,19.42
33960,2023-06-05,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
33961,2022-11-07,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
33962,2022-11-21,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
33963,2023-05-11,Cheese Bread,Savory,Breads,2.15,3.95
33964,2023-05-18,Chocolate Pie,Sweet,Pies,8.55,17.24
33965,2023-04-20,Mint Chocolate Chip Ice Cream,Sweet,Ice Creams,7.53,13.37
33966,2023-04-19,Shortbread Cookies,Sweet,Cookies,0.7,1.28
33967,2023-04-10,Potato Bread,Savory,Breads,4.71,8.73
33968,2022-08-28,Carrot Cake,Sweet,Cakes,7.37,14.03
33969,2022-10-06,Carrot Cake,Sweet,Cakes,7.37,14.03
33970,2022-05-08,Pecan Pie,Sweet,Pies,18.56,34.86
33971,2023-07-06,Apple Pie,Sweet,Pies,9.73,20.38
33972,2022-03-21,Mint Chocolate Chip Ice Cream,Sweet,Ice Creams,7.53,13.37
33973,2022-01-08,Cookies,Sweet,Cookies,1.34,2.5
33974,2023-03-27,Garlic Bread,Savory,Breads,5.31,9.22
33975,2023-07-04,Lemon Pie,Sweet,Pies,17.37,33.56
33976,2022-06-27,Apple Pie,Sweet,Pies,9.73,20.38
33977,2022-02-03,Carrot Cake,Sweet,Cakes,7.37,14.03
33978,2022-05-19,Banana Bread,Sweet,Breads,6.14,9.48
33979,2022-10-28,Carrot Cake,Sweet,Cakes,7.37,14.03
33980,2022-02-16,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
33981,2022-06-08,Strawberry Pie,Sweet,Pies,25.94,38.43
33982,2023-10-02,Strawberry Ice Cream,Sweet,Ice Creams,10.96,15.86
33983,2023-05-25,Cornbread,Savory,Breads,1.41,2.94
33984,2023-09-03,Shortbread Cookies,Sweet,Cookies,0.7,1.28
33985,2023-02-07,Strawberry Pie,Sweet,Pies,25.94,38.43
33986,2022-08-27,Strawberry Pie,Sweet,Pies,25.94,38.43
33987,2022-10-27,Cheese Bread,Savory,Breads,2.15,3.95
33988,2023-08-27,Rye Bread,Savory,Breads,2.46,5.29
33989,2022-08-03,Banana Bread,Sweet,Breads,6.14,9.48
33990,2022-09-19,Cheese Bread,Savory,Breads,2.15,3.95
33991,2022-11-11,Carrot Cake,Sweet,Cakes,7.37,14.03
